Num_Acc,catr,voie,v1,v2,circ,nbv,vosp,prof,pr,pr1,plan,lartpc,larrout,surf,infra,situ,vma
202200021496,4,JEAN JAURES (AVENUE),0,,2,2,0,1,0,0,1,, -1,1,0,1,50
202200013299,7,EUROPE (DE L')                      (BD),0,,1,1,0,1,4,0,3,, -1,1,0,5,50
202200014120,4,VANEAU,0,,2,2,2,1,(1),(1),4,, -1,1,0,1,30
202200024057,4,CHANTOISEAU ( RUE ),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202200038596,3,MARTYRS DU PONT LONG DES,0,,2,2,0,1,30,360,1,, -1,1,0,1,70
202200025982,4,JEAN MOULIN (AVENUE),0,,2,1,0,2,0,0,1,, -1,1,0,1,10
202200017755,3,999,-1,,-1,2,0,4,65,800,2,, -1,2,0,1,80
202200025828,3,D929,-1,,2,2,0,2,3,995,1,, -1,1,0,1,80
202200006507,4,ANCIENNE RN 1,0,,2,3,0,1,1,0,1,, -1,1,9,1,50
202200012875,4,GAITE (R DE LA),0,,1,1,2,1,0,0,3,, -1,1,0,1,50
202200053409,3,671,-1,,2,2,0,1,28,950,1,, -1,1,0,3,70
202200044075,4,PAVANETTO,0,,2,2,0,4,(1),(1),1,, -1,1,0,1,50
202200047759,7,ESPLANADE FACADE,0,,3,4,0,1,(1),(1),1,, -1,1,0,1,50
202200001256,3,17,0,,2,2,0,1,15,326,1,, -1,9,0,1,50
202200041125,3,,-1,,2,2,-1,1,0,0,1,, -1,1,-1,1,50
202200037128,4,Tunnel Prado Carénage,0,,-1,2,0,1,(1),(1),2,, -1,1,1,1,60
202200025676,4,,0,,2,2,0,2,0,0,1,, -1,1,0,1,50
202200001171,4,ALL HENRI SELLIER,0,,2,2,0,1,(1),(1),1,, -1,1,6,1,30
202200031126,4,VAILLANT (RUE EDOUARD) 98 A FIN,0,,2,2,0,1,1,0,1,, -1,1,0,1,30
202200011629,4,WAZEMMES RUE DE N°63-78 A FIN,0,,2,2,0,1,(1),(1),3,, -1,2,9,1,30
202200047930,3,19,0,D,2,2,0,1,2,400,1,, -1,1,0,3,80
202200019177,3,106,0,,2,2,0,1,0,0,1,, -1,2,0,1,30
202200042619,3,0,0,A,2,2,0,2,0,0,3,, -1,1,2,1,80
202200039409,4,DUTAC (AV.),0,,2,2,0,2,(1),(1),1,, -1,1,0,1,50
202200021787,4,AVENIR (BD DE L'),0,,2,4,0,1,(1),(1),1,, -1,2,5,1,50
202200009120,4,HAYE (RUE DE LA),0,,2,2,2,1,(1),(1),1,, -1,2,9,1,50
202200020982,4,ROUX RUE DU DOCTEUR,0,,1,1,0,1,(1),(1),1,, -1,1,0,1,50
202200013778,4,BRIANCON (BOULEVARD),0,,2,2,0,1,0,0,1,, -1,1,0,1,50
202200005114,1,A13W,0,,1,2,0,2,22,0,1,, -1,2,0,1,110
202200005147,1,A4,0,,3,10,0,1,2,0,1,, -1,1,0,1,90
202200033125,3,,0,,1,2,0,1,1,500,4,, -1,1,0,1,50
202200009088,2,VOIE RAPIDE SUD 3 (RN 338),0,,3,6,0,1,5,100,1,, -1,2,0,1,90
202200023739,4,PLACE DE CLICHY,0,,1,4,0,1,(1),(1),1,, -1,1,0,1,30
202200025338,3,6086,-1,,2,2,0,1,18,800,1,, -1,1,0,3,80
202200018508,3,913,0,,3,2,1,1,0,0,1,, -1,1,0,1,50
202200054287,4,LETANDUERE,0,,2,2,3,1,(1),(1),1,, -1,2,9,1,30
202200032233,3,LIBERATION  AV DE LA,0,,2,2,0,2,0,600,1,, -1,1,0,1,50
202200035437,4,,0,,2,2,0,1,0,0,1,, -1,1,0,1,30
202200015323,3,JAURES (AVENUE JEAN),0,,3,5,0,1,0,1,1,, -1,1,0,1,50
202200039551,3,306,-1,,2,2,0,1,9,930,1,, -1,1,0,1,80
202200013622,3,911,-1,,2,1,0,1,19,482,1,, -1,1,0,1,90
202200053902,4,,0,,2,2,0,1,(1),(1),1,,5,1,0,1,50
202200040936,3,448,-1,D,2,2,3,1,(1),(1),1,, -1,2,9,6,50
202200026997,1,AUTOROUTE A15,0,,3,6,0,1,12,399,1,, -1,1,0,1,110
202200029952,3,D300,-1,,2,2,0,1,(1),(1),1,, -1,1,0,1,70
202200040042,4,BD JOLIOT-CURIE,0,,3,4,0,2,(1),(1),2,, -1,1,8,1,50
202200029516,4,,-1,,2,2,0,1,(1),(1),2,,4,1,0,1,50
202200019004,1,A7-Sens Marseille vers Lyon,0,,1,2,0,1,258,0,1,, -1,1,0,1,110
202200027371,3,213,0,,2,2,0,2,32,935,2,, -1,1,0,8,80
202200031669,3,512,-1,,2,2,0,2,17,196,1,, -1,2,0,3,90
202200041486,4,GENERAL DE GAULLE  (AVENUE DU),0,,2,3,0,1,0,0,1,, -1,1,5,1,50
202200023940,6,,-1,,-1, -1,0,1,(1),(1),1,, -1,1,0,1,30
202200017829,2,RN 104,0,,1,3,0,1,34,520,1,, -1,1,0,1,90
202200014661,1,A50-Sens Aubagne vers Marseille,0,,1,3,0,1,13,0,1,, -1,1,0,1,90
202200009189,4,BERRUETAKOBORDA (CHEMIN DE),0,,2,2,0,2,(1),(1),1,, -1,2,0,8,50
202200008149,1,A51-Sens Aix en Provence vers Marseille,0,,-1,2,0,1,7,0,1,, -1,1,0,1,90
202200044653,3,909,0,,-1,2,0,1,0,0,1,, -1,1,0,1,50
202200021920,3,ABBE NIORT (RUE DE L'),0,,2,2,0,1,0,1,2,, -1,1,0,1,50
202200019463,3,922,0,D,-1,2,0,1,19,100,1,, -1,2,0,1,80
202200043962,4,ORADOUR (PONT D'),0,,3,4,1,1,(1),(1),1,, -1,1,2,5,30
202200028331,3,790,-1,D,2,2,0,1,(1),(1),1,, -1,1,0,1,70
202200053407,2,2,-1,,2,2,0,1,26,(1),1,, -1,1,0,1,50
202200026031,7,73,0,D,2,2,3,2,12,500,1,, -1,1,9,1,30
202200015690,4,,0,,2,2,0,1,(1),(1),3,, -1,1,0,1,50
202200027581,1,28,-1,,3,4,0,2,81,0,1,, -1,1,0,3,130
202200033191,3,D26E,0,,2,2,0,2,2,197,4,, -1,1,0,1,80
202200020846,4,,0,,2,2,1,1,(1),(1),2,, -1,1,0,3,50
202200041349,4,RUE DU BUISSON SAINT LOUIS,0,,1,1,0,1,(1),(1),1,, -1,1,0,1,30
202200025012,4,,-1,,2,2,0,1,(1),(1),1,,5,1,0,1,50
202200016361,9,FRANCE (R DE),0,,1,1,0,1,0,0,1,, -1,1,0,1,50
202200044340,4,LIGNE PARADIS(ROUTE DE LA),0,,2,2,0,2,0,0,1,, -1,1,0,1,30
202200037255,3,CHAMPLAIN (CUVETTE DE),0,,3,4,0,2,0,1,1,, -1,1,8,1,50
202200041762,4,22 NOVEMBRE (RUE DU),0,,1,3,1,1,(1),(1),1,, -1,1,0,1,50
202200022835,4,,0,,2,2,0,1,(1),(1),2,,5,1,0,1,30
202200000161,4,DELEBECQUE (R GERMAIN),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202200026153,4,DOUMER (BOULEVARD PAUL),0,,1,2,0,1,(1),(1),1,, -1,1,0,1,50
202200048551,4,RUE DE SAINTONGE,0,,1,1,0,1,(1),(1),1,, -1,1,0,1,30
202200031771,3,"""PAUL VAILLANT COUTURIER (AVENUE """"DU 01",0,,1,3,0,1,0,1,2,, -1,2,0,1,50
202200018337,4,LORIENT (RUE DE),0,,2,2,0,1,(1),(1),3,, -1,2,0,1,50
202200010107,2,RN 118,0,,3,4,0,1,2,200,1,, -1,1,0,1,90
202200033912,1,A4,0,,1,4,0,1,4,900,1,, -1,1,0,1,90
202200040162,4,SAINTE CECILE (AVE DE),0,,-1,2,0,2,0,0,1,, -1,1,0,1,50
202200017602,4,PIERRE CHEVALIER (avenue),0,,2,3,0,2,0,0,1,, -1,2,5,1,50
202200046598,4,,0,,2,2,0,1,0,0,1,, -1,1,5,1,50
202200049217,3,335,0,D,2,2,0,1,6,280,4,, -1,1,0,3,80
202200026593,3,82,-1,,2,2,0,3,33,450,1,, -1,1,0,1,80
202200027560,3,0,0,D,2,2,0,1,0,50,3,, -1,1,0,1,80
202200005375,3,22,0,D,2,2,0,1,0,0,3,, -1,1,0,1,30
202200035206,4,ROUX (BOULEVARD DU DOCTEUR),0,,2,2,2,1,(1),(1),2,, -1,1,0,1,50
202200044021,4,GUADELOUPE(RUE),0,,2,2,0,1,0,0,1,, -1,1,0,1,50
202200045408,3,622,-1,,2,2,0,1,5,543,1,, -1,1,0,1,90
202200053308,4,,-1,,2,1,0,4,(1),(1),2,,3,1,0,3,80
202200052773,3,PONT BLANC.CHARLES TILLON (RUE)  3/80 =>,0,,3,3,2,1,0,1,1,, -1,1,0,1,50
202200012644,4,JOSEPH AIGUIER (CHEMIN),0,,-1,2,0,2,0,0,3,, -1,1,0,1,50
202200008507,3,13,2,,2,2,0,1,4,670,2,, -1,2,0,3,80
202200003686,4,POTERNE (RUE DE LA),0,,2,2,0,1,(1),(1),1,, -1,1,6,1,30
202200031373,4,RENE BOUIN (RUE),0,,1,1,0,1,0,0,4,, -1,1,0,1,30
202200002934,3,D764,0,,2,2,0,1,60,760,3,, -1,1,0,1,70
202200043136,4,BOULEVARD DE MAGENTA,0,,2,4,1,1,(1),(1),1,, -1,1,0,5,30
202200038444,4,ROSES RUE DES,0,,1,1,0,1,1,0,1,, -1,1,0,1,30
202200017271,1,15,0,,3,2,0,2,5,0,2,, -1,2,0,1,50
202200020304,4,SCHLOESING (BOULEVARD),0,,2,2,0,1,0,0,1,, -1,1,8,1,50
202200011694,3,CONDOM(ROUTE DE),0,,2,3,3,1,1,2772,1,, -1,1,0,1,70
202200020458,3,BELGES (AV.)(PONT BELLEVUE-LIMITE BRIVES,0,,1,1,0,1,0,858,2,, -1,1,5,1,50
202200048843,4,DE FALLA COURS EMMANUEL,0,,2,2,1,1,(1),(1),1,, -1,1,0,1,50
202200017324,4,BAZIN,0,,-1,1,0,2,(1),(1),1,, -1,1,0,1,50
202200048619,3,CHAMPIGNY (R DE),0,,2,2,0,1,0,1,1,, -1,1,0,1,30
202200038683,2,52,-1,,3,4,0,1,6,960,1,, -1,1,5,1,70
202200036628,4,CHICAGO (DE) (BOULEVARD),0,,3,2,0,2,(1),(1),1,, -1,1,0,1,50
202200005951,4,PLACE DE LA PORTE DE PANTIN,0,,2,4,0,1,(1),(1),1,, -1,2,0,1,50
202200022649,3,149,-1,B,2,2,0,1,0,400,1,, -1,1,0,1,50
202200008585,4,8 MAI 1945 (AV DU ),0,,1,1,0,1,(1),(1),1,, -1,1,5,1,50
202200002946,3,916,-1,D,2,2,0,1,2,665,1,, -1,1,5,4,50
202200054459,6,326.6,0,,-1,-1,0,1,(1),(1),1,, -1,1,0,1,50
202200048404,4,VINCENT SCOTTO (RUE),0,,2,5,3,1,0,0,1,, -1,1,4,6,50
202200034474,4,,-1,,2,2,0,1,(1),(1),1,,6,1,0,3,80
202200045756,4,REPUBLIQUE   BOULEVARD DE LA,0,,2,2,1,2,(1),(1),1,, -1,1,0,5,30
202200029932,3,723,-1,,2,2,0,1,53,800,1,, -1,2,0,1,80
202200013825,4,GUILLEMOT (RUE  ARMAND ),0,,2,2,0,1,(1),(1),1,, -1,1,5,1,30
202200048589,4,BOULEVARD DE LA VILLETTE,0,,1,0,0,1,(1),(1),1,, -1,1,0,1,30
202200042836,3,GRANDE RUE,0,,2,2,0,1,0,1,1,, -1,1,0,1,50
202200030454,4,,0,,2,2,0,1,(1),(1),1,,"5,5",1,0,1,30
202200043720,3,9° R.C.P. AVENUE DU,0,,-1,2,0,1,17,0,1,, -1,1,4,1,50
202200052201,2,111,0,,2,2,0,2,(1),(1),4,, -1,1,0,1,40
202200048930,4,COURS LA REINE,0,,2,2,0,1,(1),(1),1,, -1,2,0,1,30
202200044039,3,RD 205,0,,3,4,0,2,12,0,1,, -1,1,5,1,50
202200030355,4,,-1,,2,0,0,1,(1),(1),1,,0,2,0,1,80
202200021784,3,VALENTON (AV DE),0,,2,2,0,1,1,0,1,, -1,1,0,1,50
202200014308,4,GRANDE BRETAGNE (AVENUE DE),0,,2,2,0,1,0,0,1,, -1,1,0,1,50
202200047547,3,1201,0,,2,2,0,1,11,260,1,, -1,1,0,1,80
202200052916,3,934,0,D,2,2,0,1,(1),(1),1,, -1,1,9,1,50
202200001893,4,CHATEAU GAILLARD     (Rue de),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202200025510,4,GIFFARD (RUE HENRI),0,,2,2,0,1,0,0,1,, -1,1,0,1,20
202200024087,1,AUTOROUTE A20,0,,3,4,0,1,183,199,1,, -1,1,0,1,90
202200009473,3,568,0,D,2,2,0,2,(1),(1),1,, -1,1,0,3,80
202200013560,4,,0,,2,2,0,2,0,0,1,, -1,2,0,1,30
202200010686,3,119,0,,2,2,0,1,8,320,1,, -1,1,0,1,80
202200036581,3,GENTIANES (ALLEE DES),0,,2,2,0,1,17,680,1,, -1,1,0,1,30
202200053740,3,CHANTACO (AVENUE DE ),0,,2,2,0,1,25,710,1,, -1,1,0,1,50
202200033346,3,MADELEINE (ROUTE DE LA),0,,2,1,0,1,1,850,1,, -1,1,0,1,50
202200018989,1,68,0,A,3,4,0,1,58,865,2,, -1,2,0,1,110
202200027694,7,ZAGREB (RUE DE),0,,2,2,1,1,0,700,1,, -1,1,0,1,50
202200047523,2,4,0,,2,2,0,1,54,132,1,, -1,2,0,1,-1
202200004018,2,7,-1,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202200031917,1,15,0,,3,8,0,2,5,400,2,, -1,1,2,1,90
202200005878,3,951,0,D,2,2,0,2,10,900,2,, -1,1,0,1,80
202200009305,3,39,0,,2,2,0,2,0,0,1,, -1,2,0,1,50
202200042400,3,LIVRY (AVENUE DE),0,,2,2,0,1,0,1,1,, -1,1,0,1,30
202200006294,1,A47,0,,3,4,0,1,10,600,2,, -1,2,0,2,90
202200052833,2,1,0,,2,2,0,2,13,0,1,,7,1,0,1,80
202200044317,1,AUTOROUTE A3,0,,3,4,0,1,17,0,1,, -1,1,0,1,90
202200016227,1,A4,0,,3,3,0,1,25,200,1,, -1,1,0,2,130
202200000643,7,M6   455.000 A 455.614,0,,3,4,0,1,455,0,1,, -1,1,1,1,70
202200021805,3,916,-1,,2,2,0,1,26,174,1,, -1,1,0,1,90
202200037810,3,LONGUEVILLE (RUE DE),0,,2,2,0,1,8,120,3,, -1,1,9,4,30
202200050073,3,47,-1,,2,2,0,1,19,800,3,, -1,1,0,1,80
202200048496,4,BOCQUAINE (CHAUSSEE),0,,1,1,3,1,(1),(1),2,, -1,2,6,4,25
202200015839,4,,0,,-1,1,2,1,(1),(1),1,, -1,1,0,1,30
202200010140,2,RN104,0,,1,2,0,1,5,99,1,, -1,1,0,1,90
202200001320,3,,-1,,2,2,0,1,2,900,1,, -1,1,0,1,80
202200018435,2,RN88 DECROISSANT,0,,3,6,0,1,31,280,1,, -1,1,0,1,110
202200013485,4,PRES DE VAUX CHE. DES,0,,2,1,0,1,(1),(1),1,, -1,1,0,1,30
202200019019,4,ALFRED LAMBERT,0,,2,3,0,1,(1),(1),1,, -1,1,0,1,50
202200025436,1,A13,0,,1,2,0,2,48,339,3,, -1,1,3,1,50
202200030191,3,VIEUX BOURG,0,,-1,2,0,1,(1),(1),1,, -1,1,9,1,50
202200028088,7,AV DE LARDENNE,0,,2,2,2,1,(1),(1),1,, -1,1,0,1,50
202200009749,1,A7-Sens Marseille vers Lyon,0,,1,3,0,1,275,500,1,, -1,1,0,1,90
202200032005,2,12,0,,3,4,0,1,41,160,1,, -1,1,0,1,110
202200045078,3,1092,-1,,2,2,0,1,0,300,1,, -1,2,0,3,80
202200016459,3,166,0,D,2,2,0,2,16,550,3,, -1,1,0,1,50
202200006121,4,PORTE D AUBERVILLIERS,0,,1,4,0,1,(1),(1),1,, -1,2,0,1,70
202200036412,4,AVENUE DE BRETEUIL,0,,1,1,0,1,(1),(1),1,, -1,1,0,1,30
202200035668,2,PORTE DE BREST,0,,3,4,0,1,17,799,1,, -1,1,0,1,90
202200017543,1,AUTOROUTE A86,0,,3,6,0,1,27,899,3,, -1,1,0,1,90
202200013989,3,69,-1,,2,2,0,2,15,20,1,, -1,1,0,1,50
202200036281,4,MARINES (AVENUE DES ALLEES),0,,2,2,0,1,0,0,1,, -1,1,0,1,50
202200027039,3,DEBUSSY ( AV. CLAUDE ),0,,2,0,0,2,2,500,1,, -1,1,0,1,50
202200050647,4,MARECHAL JOFFRE (RUE),0,,2,2,0,1,0,0,1,, -1,1,0,1,50
202200019822,4,"""STRASBOURG, NR 36 ET SUIV ET 73 ET SUIV",0,,2,2,0,1,0,1,2,, -1,1,0,1,50
202200022950,4,PLACE DES INSURGES DE VARSOVIE,0,,1,2,0,1,(1),(1),1,, -1,1,0,1,30
202200031704,3,946,0,D,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202200039528,3,GRAY ROUTE DE,0,,2,2,0,1,10,700,1,, -1,1,0,1,50
202200054077,3,217,0,,-1,2,0,2,6,1006,1,, -1,1,0,1,90
202200034190,3,SALVADOR ALLENDE (COURS),0,,2,4,0,1,0,1,1,, -1,1,0,1,50
202200047137,4,PLACE AUGUSTE BARON,0,,1,4,0,1,(1),(1),2,, -1,2,0,1,30
202200031575,1,86,0,,1,2,0,1,2,730,1,, -1,1,0,1,90
202200020970,7,AVENUE DONNADIEU - ROGER,0,,2,2,1,1,0,0,1,, -1,1,0,1,50
202200019487,3,ROUTE DEPARTEMENTALE 14,0,,-1,3,0,2,0,250,1,, -1,1,0,1,50
202200025102,3,ROCADE OUEST (RD 610),0,,2,2,0,1,6,0,1,, -1,1,0,1,90
202200048625,3,PRESSENCE FRANCIS (AVENUE),0,,3,2,0,1,0,1,1,, -1,1,0,1,50
202200041358,4,,-1,,2,2,0,1,(1),(1),1,,4,1,5,1,50
202200026683,4,SALENGRO (AVENUE ROGER),0,,4,2,0,4,0,0,2,, -1,1,0,1,30
202200044347,4,MARANA (ROUTE),0,,-1,2,0,1,(1),(1),1,, -1,1,0,1,70
202200050475,3,978,-1,,2,2,0,1,13,700,1,, -1,1,0,1,70
202200017508,3,RD 612,0,,2,2,0,1,20,665,1,, -1,1,0,1,80
202200003605,1,A7-Sens Marseille vers Lyon,0,,1,3,3,1,280,0,1,, -1,1,0,6,90
202200028227,4,FOUGERES (RUE DE),0,,2,2,0,2,(1),(1),1,, -1,1,0,1,50
202200014341,4,FUSILLES (AVENUE DES) N 147,0,,2,2,0,1,0,0,1,, -1,1,0,1,50
202200037513,2,RN104.EXT,0,,3,3,0,1,2,700,2,, -1,1,0,1,90
202200028987,3,911,0,,1,3,1,1,0,0,1,, -1,1,0,1,50
202200002642,7,FOCH RUE DU MARECHAL,0,,2,2,2,1,19,595,1,, -1,1,0,1,30
202200049263,3,60,-1,,2,2,0,2,20,420,1,, -1,1,0,1,50
202200001155,4,BEZANNES (RUE),0,,2,2,0,2,(1),(1),1,, -1,1,0,1,50
202200022897,4,EIFFEL (GUSTAVE) RUE,0,,1,2,0,1,(1),(1),2,, -1,2,0,1,50
202200036683,4,PREMIER BCP (RUE DU),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202200052984,3,COURRIERES (RTE DE),0,,2,2,0,1,47,115,1,, -1,1,0,1,50
202200031499,4,,-1,,2,2,0,1,(1),(1),1,, -1,1,0,3,80
202200046333,4,,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,30
202200034356,1,AUTOROUTE A1,0,,3,4,0,1,8,399,1,, -1,1,0,1,110
202200035181,4,,-1,,-1,2,0,1,(1),(1),1,, -1,1,0,8,-1
202200008186,4,FELIX EBOUE (Rue),0,,-1,2,0,1,(1),(1),1,, -1,1,0,1,50
202200047761,3,,-1,,2,-1,0,1,(1),(1),1,, -1,1,0,1,-1
202200053680,4,RUE SAINT AMAND,0,,3,3,0,1,(1),(1),1,, -1,1,0,1,30
202200029145,2,GESVRE(PTE PERIPH INTER.),0,,3,4,0,1,2,0,1,, -1,1,0,1,70
202200032340,3,LIBERATION (AVE),0,,2,2,0,1,47,880,1,, -1,1,0,1,50
202200000095,3,1508,0,,2,2,0,1,(1),(1),1,,4,2,0,1,50
202200012506,2,6,0,N,2,1,0,1,28,500,3,, -1,1,0,3,80
202200038440,4,PASTEUR (AVENUE LOUIS) 2 A 30 et 1 A 13,0,,2,3,3,1,(1),(1),1,,10,1,5,1,50
202200020025,4,ZOLA (RUE EMILE),0,,-1,2,0,1,0,0,1,, -1,1,0,1,50
202200015608,3,41,0,D,2,2,0,1,27,500,1,, -1,1,0,1,80
202200008251,4,CARTERET(BOULEVARD),0,,2,2,1,1,(1),(1),2,, -1,1,0,1,50
202200048385,3,,0,,2,2,0,2,11,800,1,, -1,1,5,1,80
202200038251,4,,-1,,2,2,0,1,(1),(1),1,,4,1,0,3,80
202200052808,9,,-1,,-1,2,3,2,(1),(1),1,,4,9,0,8,90
202200050432,4,BOULEVARD DES FRERES DE GONCOURT,0,,3,3,2,1,(1),(1),1,, -1,2,0,1,30
202200040848,1,10,0,A,3,3,0,1,140,950,1,,10,1,0,3,130
202200049625,3,FRANCE ANATOLE (BOULEVARD) NR 2 A 24,0,,2,4,0,1,0,1,1,, -1,1,0,1,50
202200001713,1,A51-Sens Aix en Provence vers Marseille,0,,1,3,0,1,14,0,1,, -1,1,0,1,90
202200049142,4,RUE DES PYRENEES,0,,2,2,0,2,(1),(1),1,, -1,1,0,1,30
202200036857,3,D2,0,,-1,1,0,1,24,975,1,, -1,1,0,1,70
202200027907,4,SELESTAT (RUE DE),0,,2,2,0,1,(1),(1),1,, -1,9,0,1,50
202200043278,4,MONTAUBAN RUE DE,0,,2,2,0,1,1,0,1,, -1,2,0,1,50
202200042177,4,RUE DU QUATORZE JUILLET,0,,2,2,2,1,(1),(1),1,, -1,1,0,4,30
202200033358,4,RUE CLAUDE TERRASSE,0,,1,2,0,1,(1),(1),1,, -1,1,0,1,30
202200018373,4,,-1,,2,2,0,1,(1),(1),1,,4,1,0,1,40
202200005959,4,BOULEVARD DE SEBASTOPOL,0,,2,4,1,1,(1),(1),1,, -1,1,0,5,30
202200039052,4,C1,-1,,2,2,0,1,(1),(1),2,, -1,1,0,3,80
202200042210,6,SAVOIES (DES)                       (AL),0,,-1,0,0,1,(1),(1),1,, -1,2,6,1,30
202200003239,3,SAINT-DENIS (RUE DE),0,,3,4,0,1,0,1,1,, -1,1,0,1,50
202200035841,1,ROCADE A 630,0,,3,6,0,1,3,50,1,, -1,1,2,1,70
202200004246,4,FERDINAND BUISSON                   (R ),0,,1,1,2,1,(1),(1),1,, -1,1,0,1,30
202200020057,4,624,0,,3,5,0,1,0,0,1,, -1,1,0,1,50
202200021128,4,CORSAC (RUE DE),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,30
202200033790,4,SAINT EXUPERY (AVENUE ANTOINE DE),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202200024938,4,LIBERATION (RUE DE LA),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202200025212,4,RUE LAFAYETTE,0,,2,1,0,1,(1),(1),1,, -1,1,6,1,30
202200012866,1,1,-1,A,1,3,0,1,126,400,1,,"13,5",2,0,2,130
202200024886,3,10,0,,2,2,0,2,(1),(1),2,,"5,5",2,0,3,80
202200004213,2,RN3 (1),0,,-1,4,0,2,57,0,1,, -1,1,0,1,90
202200016925,4,AVENUE DE LOWENDAL,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,30
202200020544,4,,-1,,-1,1,1,1,(1),(1),1,,3,1,0,5,-1
202200007358,2,RN 104,0,,3,3,0,2,40,0,2,, -1,2,0,1,70
202200041198,4,D211,-1,,2,2,0,1,(1),(1),2,, -1,2,8,1,50
202200031123,4,JEAN-PIERRE TIMBAUD,0,,2,2,0,1,0,0,1,, -1,1,0,1,50
202200041757,3,MARECHAL LECLERC,0,,2,3,1,2,37,42,1,,"8,7",1,0,1,50
202200044196,4,TALLEYRAND (RUE),0,,1,1,0,1,(1),(1),1,, -1,1,0,1,50
202200025595,4,PORTE DE SAINT OUEN,0,,1,4,0,1,21,100,1,, -1,1,0,1,70
202200013546,4,BOULEVARD DIDEROT,0,,2,3,0,1,(1),(1),1,, -1,1,0,1,30
202200031546,2,,0,N,2,2,0,1,35,500,2,,7,1,0,3,80
202200054111,3,56,-1,,2,2,0,2,0,800,3,, -1,1,0,4,50
202200037986,2,ROUTE NATIONALE N° 1,0,,1,2,0,2,19,0,1,, -1,1,3,1,50
202200017287,4,RESSORT (RUE DU),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202200012846,4,QUAI SAINT EXUPERY,0,,2,2,1,1,(1),(1),1,, -1,1,0,5,30
202200007907,3,DE GAULLE (AVE CHARLES) 02 ET +,0,,2,2,0,1,15,350,2,, -1,1,0,1,50
202200003540,1,A50-Sens Aubagne vers Marseille,0,,3,2,0,1,15,0,1,, -1,1,0,1,90
202200032478,4,AUBER (RUE JULES),0,,1,1,0,1,0,0,1,, -1,1,0,1,50
202200047754,7,AGACHE EDOUARD RUE,0,,2,1,0,1,(1),(1),3,, -1,1,0,1,50
202200009540,3,680,0,D,2,2,0,2,4,528,1,, -1,1,0,1,50
202200005188,3,CD 35 ROUTE DE BOULBON,0,,2,2,0,1,54,300,1,, -1,1,0,1,50
202200026478,3,54,0,D,2,2,1,2,3,500,1,, -1,2,0,1,70
202200027422,2,RN 184,0,,3,4,0,1,7,99,1,, -1,1,0,3,110
202200049817,4,VISITATION (DE LA),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202200044024,4,DASSAULT (AVE MARCEL),0,,2,4,1,1,(1),(1),1,, -1,1,0,1,50
202200005933,4,PARADIS (RUE),0,,1,2,0,1,0,0,1,, -1,1,0,1,50
202200034087,2,301,0,,2,2,0,1,0,0,1,, -1,1,0,1,30
202200030116,4,,-1,,2,1,0,2,(1),(1),2,,3,1,0,1,50
202200020552,7,185,0,U,4,2,0,2,7,310,1,, -1,2,9,1,80
202200048449,4,PERI GABRIEL,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202200012624,1,AUTOROUTE A1,0,,3,6,0,1,17,500,1,, -1,1,0,1,110
202200037176,3,112,-1,D,2,2,0,2,8,600,3,, -1,1,0,3,80
202200001236,3,7,0,,3,4,0,1,0,0,1,, -1,1,0,1,50
202200004104,4, -,0, -,2,2,0,1,(1),(1),1,,"5,9",2,0,1,50
202200049530,2,385,0,,3,2,0,1,57,400,1,, -1,1,0,3,90
202200001912,4,BOLHEN   (DE)                        (AV,0,,2,2,0,1,(1),(1),1,, -1,2,0,1,50
202200029593,4,DUTREIX (RUE ARMAND),0,,2,2,0,1,0,0,1,, -1,1,0,1,50
202200033565,3,2,-1,D,2,2,0,1,16,600,1,, -1,1,0,4,50
202200050902,4,ECHANGEUR BAGNOLET,0,,1,2,0,2,(1),(1),2,, -1,2,0,1,50
202200055200,3,94,0,,2,2,0,1,5,235,1,,4,1,0,1,80
202200043685,4,,0,,2,1,0,1,(1),(1),1,, -1,1,0,1,30
202200005333,7,CENTRE COMMERCIAL,0,,1,2,0,1,(1),(1),1,, -1,2,0,8,30
202200052574,2,ROUTE NATIONALE 13,0,,1,2,0,1,23,830,1,, -1,2,3,1,70
202200025104,2,LADOUCETTE ( COURS ),0,,-1,3,0,1,37,340,1,, -1,1,0,1,50
202200007615,3,PALMERS (PONT),0,,2,2,3,1,0,1,2,, -1,1,4,8,50
202200012323,3,SEVRAN RUE DE,0,,1,2,1,1,0,1,2,, -1,1,0,1,50
202200009699,3,13,0,,2,2,0,2,30,400,1,, -1,2,0,1,70
202200037485,3,5,0,,2,2,0,1,2,692,2,, -1,2,0,1,80
